time,evaluated,value,avgValue
0.0,1,0.2892965367965368,0.2892965367965368
4.0,501,0.6919196763399711,0.40444474706461986
8.0,1001,0.7326604114839408,0.4079428374696468
13.0,1501,0.35478482302011705,0.4311811021809089
15.0,2001,0.7516962075188879,0.4596937412819255
29.0,2501,0.7129407962634766,0.4983358225394208
40.0,3001,0.712334735657416,0.5250962826123735
52.0,3501,0.7063751396978201,0.5453449337284114
57.0,4001,0.705365038687719,0.5600313708046808
58.0,4501,0.6981933215160019,0.5709770022750128
58.0,5001,0.7047589780816584,0.5807026742544407
59.0,5501,0.7129407962634766,0.5880593655653766
59.0,6001,0.7135468568695372,0.5943143059615437
59.0,6501,0.712334735657416,0.6002834540945574
59.0,7001,0.7047589780816584,0.6042146100053813
60.0,7501,0.36569985569985575,0.6082791289691641
60.0,8001,0.7129407962634766,0.611606617206691
65.0,8501,0.36630591630591636,0.6146141964653725
66.0,9001,0.7047589780816584,0.617372403497956
67.0,9501,0.36509379509379514,0.6193195782392144
69.0,10001,0.712334735657416,0.6214762569395168
71.0,10501,0.7129407962634766,0.6236035960646761
71.0,11001,0.7117286750513554,0.6251514924018291
71.0,11501,0.7117286750513554,0.6264711657340797
72.0,12001,0.7129407962634766,0.6278134490638094
72.0,12501,0.712334735657416,0.6290663279525902
81.0,13001,0.712334735657416,0.6301586011226364
83.0,13501,0.36509379509379514,0.6313564712512941
84.0,14001,0.7117286750513554,0.6324702720627178
89.0,14501,0.7129407962634766,0.6338231837598568
89.0,15001,0.7117286750513554,0.6347320075116593
92.0,15501,0.7047589780816584,0.6355226618988364
95.0,16001,0.7057690790917595,0.6361516581531973
97.0,16501,0.36509379509379514,0.6367972075158488
99.0,17001,0.7181933215160018,0.6375438785767714
99.0,17501,0.7117286750513554,0.6382768701978658
101.0,18001,0.712334735657416,0.6390039083162179
101.0,18501,0.7051630184856988,0.6395538473462159
101.0,19001,0.6988888888888889,0.6401164116556409
103.0,19501,0.7117286750513554,0.6408347090308918
106.0,20001,0.7057690790917595,0.6412900888750711
107.0,20501,0.7047589780816584,0.6415607111256064
107.0,21001,0.7129407962634766,0.6420114481281993
108.0,21501,0.36630591630591636,0.6423612190288311
108.0,22001,0.712334735657416,0.6427588130605442
109.0,22501,0.7047589780816584,0.6434453239792706
109.0,23001,0.705365038687719,0.6438330620745567
109.0,23501,0.712334735657416,0.6440529297888137
109.0,24001,0.712334735657416,0.6444540400103884
