time,evaluated,value,avgValue
0.0,1,0.6903896103896103,0.6903896103896103
0.0,501,0.3253779553779554,0.387466173510328
0.0,1001,0.3632251082251083,0.40127093392829555
0.0,1501,0.3511122211122211,0.414557265068055
0.0,2001,0.38531784005468217,0.431068967860803
0.0,2501,0.3941943241943242,0.46184088423751135
0.0,3001,0.7391262706534086,0.49975057359889846
0.0,3501,0.39298220298220304,0.5252019824308386
0.0,4001,0.7373080888352269,0.5457844385561623
0.0,4501,0.7379141494412874,0.5603065041793845
0.0,5001,0.7297323312594692,0.5729516091397853
0.0,5501,0.7373080888352269,0.5840786952980939
0.0,6001,0.7373080888352269,0.5921336471712277
0.0,6501,0.7373080888352269,0.5995125296979543
0.0,7001,0.7379141494412874,0.6056767991874927
0.0,7501,0.3941943241943242,0.6105233497864053
0.0,8001,0.7379141494412874,0.6154305223814375
0.0,8501,0.6990369058272017,0.6196886909352838
0.0,9001,0.7373080888352269,0.6234210002239456
0.0,9501,0.7379141494412874,0.626225370131606
0.0,10001,0.7379141494412874,0.6289674364325046
0.0,10501,0.7397323312594692,0.6314857338452196
0.0,11001,0.7379141494412874,0.6339628562673811
0.0,11501,0.7391262706534086,0.6363293389052148
0.0,12001,0.7008550876453836,0.6386834368339755
0.0,12501,0.7373080888352269,0.6404758470333752
0.0,13001,0.7373080888352269,0.6423433025859208
0.0,13501,0.7297323312594692,0.644138871826265
0.0,14001,0.7373080888352269,0.6457186544136472
0.0,14501,0.7385202100473481,0.6471181182807961
0.0,15001,0.7379141494412874,0.6481938797352957
0.0,15501,0.7391262706534086,0.6494317382071221
0.0,16001,0.7373080888352269,0.6504590913210293
0.0,16501,0.7379141494412874,0.6516091617390471
0.0,17001,0.7520672088575048,0.652520436567597
0.0,17501,0.39237614237614243,0.6537294596547494
0.0,18001,0.7385202100473481,0.6542856017700461
0.0,18501,0.7297323312594692,0.654848395022493
0.0,19001,0.7379141494412874,0.6556686496903544
0.0,19501,0.7526732694635655,0.6565578879740578
0.0,20001,0.39237614237614243,0.6572720330898995
0.0,20501,0.7385202100473481,0.6579999221177693
0.0,21001,0.7297323312594692,0.658624468650841
0.0,21501,0.7318517099112324,0.6592588965326143
0.0,22001,0.7379141494412874,0.6598922877405338
0.0,22501,0.7385202100473481,0.6604188703653245
0.0,23001,0.7385202100473481,0.661115808780256
0.0,23501,0.7379141494412874,0.6616344741675158
0.0,24001,0.7373080888352269,0.6620723193896187
0.0,24501,0.7373080888352269,0.6625488433859177
0.0,25001,0.7385202100473481,0.6627992707915117
0.0,25501,0.7066126634029594,0.6632537100006274
0.0,26001,0.7385202100473481,0.6637404349318424
0.0,26501,0.39298220298220304,0.6641166305977779
0.0,27001,0.7373080888352269,0.6643479163270766
0.0,27501,0.7379141494412874,0.6648166666447701
0.0,28001,0.7391262706534086,0.6649495383427796
0.0,28501,0.7297323312594692,0.6653483246948521
0.0,29001,0.39298220298220304,0.6655187637439671
0.0,29501,0.7385202100473481,0.6658502347522657
0.0,30001,0.39298220298220304,0.6663130063212223
0.0,30501,0.7385202100473481,0.6667400495461183
0.0,31001,0.39358826358826365,0.6670532583481525
0.0,31501,0.7373080888352269,0.6673113011436809
0.0,32001,0.7526732694635655,0.6674948480863677
0.0,32501,0.7379141494412874,0.6678061062796294
0.0,33001,0.7379141494412874,0.668033447609964
0.0,33501,0.7379141494412874,0.6681518608170602
0.0,34001,0.7297323312594692,0.6684013821533848
0.0,34501,0.7379141494412874,0.6685894467974894
0.0,35001,0.7379141494412874,0.668632229700584
