time,evaluated,value,avgValue
3.0,1,0.35730769230769227,0.35730769230769227
6.0,3,0.35826923076923073,0.3575
8.0,5,0.3590384615384616,0.3541153846153846
11.0,7,0.3596153846153846,0.35557692307692307
14.0,10,0.35980769230769233,0.35665384615384615
22.0,17,0.3607692307692308,0.3506108597285068
23.0,18,0.36096153846153844,0.35118589743589745
34.0,31,0.36538461538461536,0.354044665012407
67.0,72,0.9048076923076922,0.36337072649572644
140.0,311,0.9128846153846154,0.36381209688159966
157.0,381,0.913076923076923,0.3654614659853908
453.0,2040,0.9136538461538461,0.36602158506400595
504.0,2444,0.9149999999999999,0.3668106371680271
781.0,5000,0.3576923076923077,0.36641006822664623
1282.0,10000,0.3421153846153846,0.36696118266989314
1765.0,15000,0.3590384615384616,0.3671620767138953
2241.0,20000,0.35826923076923073,0.3670527217814425
2744.0,25000,0.3571153846153846,0.3670742598171236
3305.0,30000,0.35788461538461536,0.3669564874634006
3832.0,35000,0.35826923076923073,0.3667991609928576
4363.0,40000,0.34615384615384615,0.3666331255379246
4932.0,45000,0.35615384615384615,0.36661866906739643
5499.0,50000,0.3586538461538461,0.3664405035233859
6072.0,55000,0.35788461538461536,0.36637000678922704
6652.0,60000,0.35923076923076924,0.3664041829388286
7267.0,65000,0.35788461538461536,0.3664037398380381
8085.0,70000,0.3584615384615385,0.36638975710183547
8793.0,75000,0.35788461538461536,0.36633369871491933
9443.0,80000,0.3569230769230769,0.36631237168836367
10063.0,85000,0.36538461538461536,0.3663634264995454
10687.0,90000,0.35923076923076924,0.3664306813648747
11322.0,95000,0.36115384615384616,0.3663955186573605
11956.0,100000,0.35673076923076924,0.366456969262016
12660.0,105000,0.3565384615384615,0.3664209769929272
13326.0,110000,0.3613461538461538,0.36637791449032453
13990.0,115000,0.35923076923076924,0.3663667699126959
14677.0,120000,0.35826923076923073,0.3663807989022391
15369.0,125000,0.35942307692307696,0.3663393659921988
16077.0,130000,0.35673076923076924,0.36638162945654223
16771.0,135000,0.36,0.3664383170359297
17514.0,140000,0.3586538461538461,0.3664794488424949
18206.0,145000,0.35884615384615387,0.3664572802145766
18935.0,150000,0.35615384615384615,0.36645028266355484
19522.0,155000,0.3557692307692308,0.36643709868257823
19988.0,160000,0.3565384615384615,0.36640605018900296
20455.0,165000,0.35788461538461536,0.36642824695272086
20934.0,170000,0.36096153846153844,0.36640668286724415
21426.0,175000,0.3569230769230769,0.366399530653534
21952.0,180000,0.35884615384615387,0.366420875505108
22570.0,185000,0.35615384615384615,0.3664374664592795
23139.0,190000,0.3601923076923077,0.3664644966139145
23726.0,195000,0.35634615384615387,0.366461909713405
24352.0,200000,0.35980769230769233,0.3664944749838139
24932.0,205000,0.3565384615384615,0.3665054689748562
25571.0,210000,0.35615384615384615,0.3664938852701925
26335.0,215000,0.3576923076923077,0.36647891956320966
26540.0,216716,0.9155769230769231,0.36649002856979757
26925.0,220000,0.3575,0.36650979419681157
27548.0,225000,0.35730769230769227,0.36651264681075746
28188.0,230000,0.35826923076923073,0.36651229890176373
28728.0,235000,0.35730769230769227,0.3665212699836748
29176.0,240000,0.3596153846153846,0.3665007687090778
29634.0,245000,0.3576923076923077,0.36651784209870686
30112.0,250000,0.35884615384615387,0.3665229787675615
30610.0,255000,0.3586538461538461,0.36652864085452125
31113.0,260000,0.3565384615384615,0.3665349355295903
31628.0,265000,0.3559615384615385,0.36652328755169555
32165.0,270000,0.8868589743589743,0.3665234778996812
32718.0,275000,0.35788461538461536,0.3665309072417778
33344.0,280000,0.36,0.3665186976398634
33930.0,285000,0.3405769230769231,0.36649942598767354
34596.0,290000,0.3576923076923077,0.3665030490446904
35273.0,295000,0.3586538461538461,0.3664912469959376
35991.0,300000,0.35884615384615387,0.3665026829710679
36699.0,305000,0.35826923076923073,0.3665303210030453
37276.0,310000,0.35673076923076924,0.3665586407299789
37728.0,315000,0.3571153846153846,0.36658354430686724
38187.0,320000,0.35826923076923073,0.366579193450098
38657.0,325000,0.34076923076923077,0.366570622611415
39139.0,330000,0.35788461538461536,0.3665612504978389
39628.0,335000,0.3605769230769231,0.3665467302935023
40141.0,340000,0.35788461538461536,0.36655542534393964
40662.0,345000,0.3590384615384616,0.3665666126592104
41199.0,350000,0.3384615384615385,0.36657142743595666
41766.0,355000,0.3601923076923077,0.36656752032673806
41990.0,356989,0.9161538461538462,0.3665741772705069
42337.0,360000,0.3584615384615385,0.3665714841069233
42975.0,365000,0.35788461538461536,0.366565210748805
43706.0,370000,0.35826923076923073,0.3665560481303388
44297.0,375000,0.3575,0.3665546589010282
44910.0,380000,0.35884615384615387,0.36655593754744403
45533.0,385000,0.3557692307692308,0.3665589981926982
46079.0,390000,0.36,0.36656601027554997
46529.0,395000,0.3559615384615385,0.36657175792179414
46985.0,400000,0.36038461538461536,0.3665733481553502
47456.0,405000,0.3586538461538461,0.36657896887795993
47934.0,410000,0.35826923076923073,0.3665649711042185
48423.0,415000,0.3584615384615385,0.36654582331496394
48929.0,420000,0.3586538461538461,0.3665708442404198
49467.0,425000,0.3586538461538461,0.3665648165936879
50007.0,430000,0.3590384615384616,0.3665649737171952
50561.0,435000,0.3584615384615385,0.36657013534080074
51164.0,440000,0.35730769230769227,0.3665830241276162
51830.0,445000,0.35826923076923073,0.36658830765763045
52500.0,450000,0.35788461538461536,0.3665810507198639
53238.0,455000,0.3590384615384616,0.36656068202774483
53789.0,460000,0.3586538461538461,0.3665704413203041
54236.0,465000,0.3571153846153846,0.3665644377751916
54699.0,470000,0.3605769230769231,0.3665675458121118
55172.0,475000,0.3571153846153846,0.3665516553258769
55645.0,480000,0.35923076923076924,0.3665464605672319
56185.0,485000,0.35923076923076924,0.36653047283678497
56683.0,490000,0.35942307692307696,0.3665002106246741
57209.0,495000,0.35730769230769227,0.3664793431175729
57760.0,500000,0.3605769230769231,0.36648100998320937
58310.0,505000,0.36115384615384616,0.36648411238372464
58904.0,510000,0.35942307692307696,0.36646909899411406
59518.0,515000,0.35884615384615387,0.3664683988455143
60138.0,520000,0.3596153846153846,0.3664712353842689
60990.0,525000,0.36038461538461536,0.3664704860349747
61680.0,530000,0.8944230769230769,0.3664521831085593
62346.0,535000,0.35942307692307696,0.36645197931566936
62901.0,540000,0.3590384615384616,0.36646008651004713
63348.0,545000,0.35788461538461536,0.3664636184853554
63806.0,550000,0.3575,0.3664680401485836
64273.0,555000,0.33999999999999997,0.36647275917980926
64750.0,560000,0.3576923076923077,0.36648235608304525
65236.0,565000,0.35923076923076924,0.36648667410167396
65749.0,570000,0.3584615384615385,0.36649709399520447
66284.0,575000,0.3576923076923077,0.3664921188859765
66819.0,580000,0.35807692307692307,0.3665028038211865
67370.0,585000,0.35884615384615387,0.3664980278550636
67911.0,590000,0.35788461538461536,0.3664964343766811
68450.0,595000,0.3569230769230769,0.3664746743614517
69027.0,600000,0.35788461538461536,0.3664960443753765
69584.0,605000,0.35923076923076924,0.36649449155372316
70152.0,610000,0.35788461538461536,0.366506316686865
70712.0,615000,0.3403846153846154,0.3665044142418196
71156.0,620000,0.3565384615384615,0.3665060097620222
71609.0,625000,0.35634615384615387,0.3664972343875755
72070.0,630000,0.3551923076923077,0.3664987931896747
72543.0,635000,0.3601923076923077,0.36650820878354856
73022.0,640000,0.35788461538461536,0.3665103998755138
73542.0,645000,0.35942307692307696,0.36650134952951335
74054.0,650000,0.36096153846153844,0.3665056320100368
74580.0,655000,0.35788461538461536,0.36651351274198685
75131.0,660000,0.34153846153846157,0.366509206872603
75654.0,665000,0.3590384615384616,0.3665082402431503
76182.0,670000,0.8868343195266272,0.3665021862449795
76738.0,675000,0.3596153846153846,0.36650297352985284
77281.0,680000,0.3575,0.3664876840045379
77832.0,685000,0.3607692307692308,0.3664937296290183
78389.0,690000,0.35615384615384615,0.36649179353654104
78989.0,695000,0.3596153846153846,0.36648981015474186
79530.0,700000,0.9034615384615384,0.3664810744004935
79973.0,705000,0.3576923076923077,0.36648022054798374
80425.0,710000,0.3584615384615385,0.3664770872547234
80903.0,715000,0.3575,0.3664587494354459
81373.0,720000,0.3601923076923077,0.3664507779507933
81855.0,725000,0.35788461538461536,0.3664509557553168
82351.0,730000,0.35980769230769233,0.3664453597073109
82863.0,735000,0.3576923076923077,0.36643535554888057
83393.0,740000,0.35923076923076924,0.3664299497764177
83949.0,745000,0.35730769230769227,0.3664253224389773
84512.0,750000,0.3584615384615385,0.3664279151814143
85053.0,755000,0.36538461538461536,0.36642467310267873
85601.0,760000,0.3586538461538461,0.3664287648764995
86157.0,765000,0.3596153846153846,0.3664324521333479
86733.0,770000,0.3576923076923077,0.36642323063151644
87271.0,775000,0.35826923076923073,0.3664281957586742
87715.0,780000,0.35615384615384615,0.3664284471916194
88166.0,785000,0.34076923076923077,0.3664091795699835
88650.0,790000,0.35788461538461536,0.36641835138149886
89122.0,795000,0.36096153846153844,0.36642077585146565
89601.0,800000,0.35826923076923073,0.36641529744518075
90104.0,805000,0.33980769230769237,0.36642159783161254
90621.0,810000,0.3575,0.3664244706971511
91150.0,815000,0.35980769230769233,0.3664254729663847
91782.0,820000,0.3565384615384615,0.36642414169093096
92367.0,825000,0.3565384615384615,0.3664373724995188
93065.0,830000,0.3575,0.3664446522062938
93732.0,835000,0.3569230769230769,0.3664455691175737
94450.0,840000,0.36115384615384616,0.36644821154935037
95017.0,845000,0.3605769230769231,0.36645183507880436
95561.0,850000,0.3405769230769231,0.36645132076602066
96018.0,855000,0.3584615384615385,0.36645138935339405
96474.0,860000,0.3565384615384615,0.3664383168400439
96937.0,865000,0.35942307692307696,0.3664443293738828
97411.0,870000,0.35788461538461536,0.3664495465430328
97893.0,875000,0.3565384615384615,0.3664497329026795
98387.0,880000,0.3559615384615385,0.3664453760566127
98897.0,885000,0.35923076923076924,0.3664425016887846
99426.0,890000,0.36538461538461536,0.3664429336968605
100043.0,895000,0.35942307692307696,0.36643862980878494
100575.0,900000,0.3569230769230769,0.36643926352064055
101112.0,905000,0.3590384615384616,0.36644012316891234
101667.0,910000,0.3559615384615385,0.3664468470461347
102472.0,915000,0.3576923076923077,0.36644083253292636
103277.0,920000,0.35673076923076924,0.36645094775030856
103905.0,925000,0.3576923076923077,0.3664494984317502
104352.0,930000,0.3586538461538461,0.3664566672425662
104804.0,935000,0.3586538461538461,0.366459872101058
105264.0,940000,0.35634615384615387,0.3664601109455531
105734.0,945000,0.35788461538461536,0.3664585028477485
106223.0,950000,0.3586538461538461,0.36646484830328013
106787.0,955000,0.8957100591715977,0.3664711193538279
107440.0,960000,0.3607692307692308,0.36646245948198874
108078.0,965000,0.35730769230769227,0.3664603685820925
108608.0,970000,0.35826923076923073,0.36646766601951064
109141.0,975000,0.35807692307692307,0.3664705969961279
109703.0,980000,0.35788461538461536,0.3664666657730299
110261.0,985000,0.3565384615384615,0.3664758949698223
110811.0,990000,0.3584615384615385,0.36647703132547216
111393.0,995000,0.35826923076923073,0.3664747622985424
111986.0,1000000,0.35807692307692307,0.3664736890320812
112527.0,1005000,0.35826923076923073,0.36646225879372374
113024.0,1010000,0.33865384615384614,0.36646067267546845
113474.0,1015000,0.35788461538461536,0.36646270442922746
113934.0,1020000,0.3423076923076923,0.3664614290833791
114407.0,1025000,0.34115384615384614,0.36644847070111103
114887.0,1030000,0.3584615384615385,0.366447079451185
115381.0,1035000,0.34115384615384614,0.3664493177880109
115891.0,1040000,0.3584615384615385,0.366443988685329
116420.0,1045000,0.35807692307692307,0.3664412566807008
116955.0,1050000,0.3613461538461538,0.36643946698229624
117610.0,1055000,0.3392307692307692,0.3664397148244965
118160.0,1060000,0.35942307692307696,0.3664371665004771
118722.0,1065000,0.35980769230769233,0.3664402389575714
