time,evaluated,value,avgValue
692.0,5850,0.8620200012558235,0.8620200012558235
1108.0,11700,0.8620200012558235,0.8620200012558235
1512.0,17550,0.8620200012558235,0.8620200012558236
1932.0,23400,0.8620200012558235,0.8620200012558235
2319.0,29250,0.8620200012558235,0.8620200012558235
2726.0,35100,0.8620200012558235,0.8620200012558233
3102.0,40950,0.8726352492582096,0.8635364652561642
3499.0,46800,0.8726352492582096,0.8646738132564199
3911.0,52650,0.8726352492582096,0.8655584172566188
4304.0,58500,0.8726352492582096,0.8662661004567779
4692.0,64350,0.8726352492582096,0.8668451139841807
5069.0,70200,0.8726352492582096,0.8673276252570165
5477.0,76050,0.8726352492582096,0.867735904026339
5876.0,81900,0.8726352492582096,0.8680858572571869
6247.0,87750,0.8726352492582096,0.868389150057255
6620.0,93600,0.8903508236766596,0.8697617546584678
6996.0,99450,0.8903508236766596,0.8709728763654203
7353.0,105300,0.8903508236766596,0.8720494289938224
7750.0,111150,0.8903508236766596,0.8730126602929191
8177.0,117000,0.8903508236766596,0.8738795684621061
8577.0,122850,0.8903508236766596,0.8746639139485135
8978.0,128700,0.8903508236766596,0.8753769552997928
9342.0,134550,0.8903508236766596,0.8760279930553088
9870.0,140400,0.8903508236766596,0.8766247776645316
10224.0,146250,0.8903508236766596,0.8771738195050167
10591.0,152100,0.8903508236766596,0.8776806273577722
10961.0,157950,0.8903508236766596,0.8781498938881014
11340.0,163800,0.8903508236766596,0.8785856413805498
11707.0,169650,0.8903508236766596,0.878991337321795
12072.0,175500,0.8903508236766596,0.8793699868669571
12435.0,181350,0.8903508236766596,0.8797242074092055
12799.0,187200,0.8903508236766596,0.8800562891675635
13180.0,193050,0.8903508236766596,0.8803682447587482
13547.0,198900,0.8903508236766596,0.8806618500210397
13932.0,204750,0.8903508236766596,0.8809386778397718
14285.0,210600,0.8903508236766596,0.8812001263352408
14653.0,216450,0.8903508236766596,0.8814474424796035
15060.0,222300,0.8903508236766596,0.8816817419847892
15484.0,228150,0.8903508236766596,0.8819040261307347
15892.0,234000,0.8903508236766596,0.8821151960693829
16256.0,239850,0.8903508236766596,0.8823160650354142
16614.0,245700,0.8903508236766596,0.8825073688125867
16978.0,251550,0.8903508236766596,0.8826897747396583
17333.0,257400,0.8903508236766596,0.8828638894882265
17682.0,263250,0.8903508236766596,0.8830302658035251
18032.0,269100,0.8903508236766596,0.8831894083659846
18387.0,274950,0.8903508236766596,0.8833417789045097
18750.0,280800,0.8903508236766596,0.8834878006705962
19106.0,286650,0.8903508236766596,0.8836278623645976
19464.0,292500,0.8903508236766596,0.8837623215908388
19882.0,298350,0.8903508236766596,0.8838915079062472
20268.0,304200,0.8903508236766596,0.8840157255172166
20618.0,310050,0.8903508236766596,0.8841352556711685
20970.0,315900,0.8903508236766596,0.8842503587823813
21322.0,321750,0.8903508236766596,0.8843612763259138
21679.0,327600,0.8903508236766596,0.8844682325286056
22038.0,333450,0.8903508236766596,0.8845714358820803
22395.0,339300,0.8903508236766596,0.8846710804992284
22745.0,345150,0.8903508236766596,0.8847673473327442
23101.0,351000,0.8903508236766596,0.8848604052718094
23460.0,356850,0.8903508236766596,0.8849504121309054
23821.0,362700,0.8903508236766596,0.8850375155429338
24176.0,368550,0.8903508236766596,0.8851218537672787
24532.0,374400,0.8903508236766596,0.8852035564221128
24891.0,380250,0.8903508236766596,0.8852827451491059
25241.0,386100,0.8903508236766596,0.8853595342177052
25602.0,391950,0.8903508236766596,0.8854340310753016
25959.0,397800,0.8903508236766596,0.885506336848851
26309.0,403650,0.8903508236766596,0.8855765468028772
26661.0,409500,0.8903508236766596,0.885644750758217
27013.0,415350,0.8903508236766596,0.8857110334753783
27372.0,421200,0.8903508236766596,0.8857754750059517
27730.0,427050,0.8903508236766596,0.8858381510151394
28084.0,432900,0.8903508236766596,0.8858991330781328
28434.0,438750,0.8903508236766596,0.8859584889527798
28789.0,444600,0.8903508236766596,0.8860162828307255
29149.0,450450,0.8903508236766596,0.8860725755689843
29507.0,456300,0.8903508236766596,0.8861274249036981
29854.0,462150,0.8903508236766596,0.8861808856476596
30262.0,468000,0.8903508236766596,0.886233009873022
30623.0,473850,0.8903508236766596,0.8862838470804744
30974.0,479700,0.8903508236766596,0.8863334443560374
31333.0,485550,0.8903508236766596,0.8863818465165269
31693.0,491400,0.8903508236766596,0.8864290962446236
32057.0,497250,0.8903508236766596,0.8864752342144122
32407.0,503100,0.8903508236766596,0.8865202992081592
32761.0,508950,0.8903508236766596,0.8865643282250385
33122.0,514800,0.8903508236766596,0.8866073565824433
33480.0,520650,0.8903508236766596,0.8866494180104681
33838.0,526500,0.8903508236766596,0.8866905447400925
34195.0,532350,0.8903508236766596,0.8867307675855491
34545.0,538200,0.8903508236766596,0.886770116021322
34907.0,544050,0.8903508236766596,0.8868086182541751
35260.0,549900,0.8903508236766596,0.8868463012905845
35618.0,555750,0.8903508236766596,0.8868831909999115
35976.0,561600,0.8903508236766596,0.8869193121736276
36331.0,567450,0.8903508236766596,0.8869546885808753
36683.0,573300,0.8903508236766596,0.8869893430206282
37035.0,579150,0.8903508236766596,0.8870232973706891
37387.0,585000,0.8903508236766596,0.8870565726337487
37743.0,590850,0.8903508236766596,0.8870891889807082
38095.0,596700,0.8903508236766596,0.8871211657914528
38456.0,602550,0.8903508236766596,0.8871525216932509
38807.0,608400,0.8903508236766596,0.8871832745969375
39157.0,614250,0.8903508236766596,0.88721344173103
39517.0,620100,0.8903508236766596,0.8872430396739133
39872.0,625950,0.8903508236766596,0.8872720843842192
40229.0,631800,0.8903508236766596,0.8873005912295197
40580.0,637650,0.8903508236766596,0.8873285750134383
40932.0,643500,0.8903508236766596,0.8873560500012857
41285.0,649350,0.8903508236766596,0.8873830299443071
41643.0,655200,0.8903508236766596,0.8874095281026316
42000.0,661050,0.8903508236766596,0.8874355572670035
42357.0,666900,0.8903508236766596,0.8874611297793689
42714.0,672750,0.8903508236766596,0.8874862575523887
43081.0,678600,0.8903508236766596,0.8875109520879427
43436.0,684450,0.8903508236766596,0.8875352244946839
43792.0,690300,0.8903508236766596,0.8875590855047006
44145.0,696150,0.8903508236766596,0.8875825454893389
44498.0,702000,0.8903508236766596,0.8876056144742333
44860.0,707850,0.8903508236766596,0.8876283021535921
45211.0,713700,0.8903508236766596,0.8876506179037811
45567.0,719550,0.8903508236766596,0.8876725707962435
45928.0,725400,0.8903508236766596,0.8876941696097952
46319.0,731250,0.8903508236766596,0.8877154228423301
46671.0,737100,0.8903508236766596,0.8877363387219676
47022.0,742950,0.8903508236766596,0.8877569252176738
47377.0,748800,0.8903508236766596,0.8877771900493846
47754.0,754650,0.8903508236766596,0.887797140697658
48112.0,760500,0.8903508236766596,0.887816784412881
48513.0,766350,0.8903508236766596,0.8878361282240549
48886.0,772200,0.8903508236766596,0.8878551789471807
49235.0,778050,0.8903508236766596,0.887873943193267
49587.0,783900,0.8903508236766596,0.8878924273759788
49947.0,789750,0.8903508236766596,0.8879106377189468
50299.0,795600,0.8903508236766596,0.8879285802627535
50651.0,801450,0.8903508236766596,0.8879462608716141
51005.0,807300,0.8903508236766596,0.8879636852397665
51361.0,813150,0.8903508236766596,0.8879808588975859
51746.0,819000,0.8903508236766596,0.8879977872174364
52102.0,824850,0.8903508236766596,0.8880144754192748
52453.0,830700,0.8903508236766596,0.888030928576017
52915.0,836550,0.8903508236766596,0.8880471516186788
53348.0,842400,0.8903508236766596,0.8880631493413036
53704.0,848250,0.8903508236766596,0.8880789264056853
54056.0,854100,0.8903508236766596,0.8880944873458976
54415.0,859950,0.8903508236766596,0.8881098365726375
54771.0,865800,0.8903508236766596,0.8881249783773945
55143.0,871650,0.8903508236766596,0.88813991693645
55499.0,877500,0.8903508236766596,0.8881546563147181
55856.0,883350,0.8903508236766596,0.888169200469433
56207.0,889200,0.8903508236766596,0.8881835532536911
56562.0,895050,0.8903508236766596,0.8881977184198544
56975.0,900900,0.8903508236766596,0.8882116996228208
57331.0,906750,0.8903508236766596,0.8882255004231682
57690.0,912600,0.8903508236766596,0.8882391242901778
58042.0,918450,0.8903508236766596,0.8882525746047415
58396.0,924300,0.8903508236766596,0.8882658546621587
58749.0,930150,0.8903508236766596,0.8882789676748286
59100.0,936000,0.8903508236766596,0.8882919167748401
59452.0,941850,0.8903508236766596,0.8883047050164664
59809.0,947700,0.8903508236766596,0.8883173353785664
60264.0,953550,0.8903508236766596,0.8883298107668983
60635.0,959400,0.8903508236766596,0.8883421340163482
60991.0,965250,0.8903508236766596,0.8883543078930773
61347.0,971100,0.8903508236766596,0.888366335096593
61703.0,976950,0.8903508236766596,0.8883782182617431
62062.0,982800,0.8903508236766596,0.8883899599606415
62429.0,988650,0.8903508236766596,0.8884015627045233
62790.0,994500,0.8903508236766596,0.888413028945536
63147.0,1000350,0.8903508236766596,0.8884243610784666
63508.0,1006200,0.8903508236766596,0.8884355614424096
63870.0,1012050,0.8903508236766596,0.8884466323223764
64241.0,1017900,0.8903508236766596,0.8884575759508494
64592.0,1023750,0.8903508236766596,0.8884683945092826
